Path,File,E_Tot,E_Ref,E_Corr,E_SS,E_OS
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mSO3-p1-gasopt-frag1.out,[H],-661.8920900476932729,-1.1815611642429076,-0.2997900008930658,-0.8817711633478569
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mSO3-p1-gasopt-frag0.out,[H],-250.6445196870305381,-1.1379020245921012,-0.2507989031920944,-0.8871031213979412
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-NO3-p1-gasopt-all.out,[H],-529.8739090304687807,-2.1581316114259583,-0.5250610809313641,-1.6330705304796131
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-NO3-p1-gasopt-frag0.out,[H],-250.2767878488439806,-1.1440085131473821,-0.2563682980311059,-0.8876402151127104
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-NO3-p1-gasopt-frag1.out,[H],-279.5692405264788931,-1.0005723036516474,-0.2607243884498702,-0.7398479151997680
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-TFA-p1-gasopt-all.out,[H],-774.9092899305903757,-2.8113544428433634,-0.6898990076949645,-2.1214554351448913
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-TFA-p1-gasopt-frag0.out,[H],-250.2771647795880767,-1.1441695168128396,-0.2564474007172143,-0.8877221160921758
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-TFA-p1-gasopt-frag1.out,[H],-524.6078201660130844,-1.6520593460242654,-0.4251459368719237,-1.2269134091501690
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-CF3SO3-p1-gasopt-all.out,[H],-1223.0881052937902496,-3.0963632119718789,-0.7902730098903321,-2.3060902020715828
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-CF3SO3-p1-gasopt-frag0.out,[H],-264.3420014312350759,-1.1114289983927688,-0.2676183590486168,-0.8438106393429736
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-CF3SO3-p1-gasopt-frag1.out,[H],-958.6183109365044857,-1.9700390132069112,-0.5154137132885691,-1.4546252999180989
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-CF3SO3-p2-gasopt-all.out,[H],-1223.0937399477616054,-3.1036941786479471,-0.7937319042918756,-2.3099622743545192
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-CF3SO3-p2-gasopt-frag0.out,[H],-263.9530396331789461,-1.1243999537201077,-0.2756289616729148,-0.8487709920461606
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-CF3SO3-p2-gasopt-frag1.out,[H],-959.0945538687999488,-1.9700815887059309,-0.5122551935264966,-1.4578263951788164
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-Cl-p1-gasopt-all.out,[H],-724.0709439359711723,-1.3583123342770811,-0.3310253005211150,-1.0272870337516173
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-Cl-p1-gasopt-frag0.out,[H],-263.9528239370587244,-1.1244317288969121,-0.2755994818451233,-0.8488322470508654
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-Cl-p1-gasopt-frag1.out,[H],-460.1045652789394467,-0.2235357021704127,-0.0495628241708493,-0.1739728779995588
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-Cl-p2-gasopt-all.out,[H],-724.0516766002064060,-1.3520741194947090,-0.3285029065434911,-1.0235712129487189
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-Cl-p2-gasopt-frag0.out,[H],-264.3245210377483545,-1.1162413742084925,-0.2687641423651049,-0.8474772318388240
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-Cl-p2-gasopt-frag1.out,[H],-459.5728227942058766,-0.2209511063789757,-0.0525488551279925,-0.1684022512509832
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mOSO3-p1-gasopt-all.out,[H],-1001.2689324779411209,-2.5634419138558062,-0.6424537210859411,-1.9209881927320551
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mOSO3-p1-gasopt-frag0.out,[H],-264.3412254141302355,-1.1111810112492442,-0.2675429507920091,-0.8436380604558389
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mSO3-p1-gasopt-frag0.out,[H],-263.9533026342887752,-1.1244526705543674,-0.2756255190674647,-0.8488271514859335
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mOSO3-p1-gasopt-frag1.out,[H],-736.7932461454440727,-1.4343904213769028,-0.3662158176623812,-1.0681746037142206
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mSO3-p1-gasopt-all.out,[H],-926.3995894160749458,-2.3095366423054582,-0.5757573229635365,-1.7337793193316091
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mSO3-p1-gasopt-frag1.out,[H],-662.4168119001124069,-1.1757949685578630,-0.2947143461753423,-0.8810806223821314
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mSO3-p2-gasopt-all.out,[H],-926.3832198605314261,-2.3119647690105212,-0.5767614348281753,-1.7352033341627848
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mSO3-p2-gasopt-frag0.out,[H],-264.3322802074137030,-1.1121191602894542,-0.2677783429338405,-0.8443408173517943
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-mSO3-p2-gasopt-frag1.out,[H],-661.8965095609975151,-1.1811384437365740,-0.2996707659695444,-0.8814676777653815
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-NO3-p1-gasopt-all.out,[H],-543.5567987091494615,-2.1295419549538721,-0.5400880181859352,-1.5894539367632903
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-NO3-p1-gasopt-frag0.out,[H],-263.9525607286066133,-1.1245440653878203,-0.2756264130709468,-0.8489176523159607
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-NO3-p2-gasopt-all.out,[H],-543.5261739106042569,-2.1320919683329800,-0.5418687975018935,-1.5902231708256807
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-NO3-p1-gasopt-frag1.out,[H],-279.5754463979887419,-0.9990362326607821,-0.2602846389847009,-0.7387515936742003
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-NO3-p2-gasopt-frag0.out,[H],-264.3340683374419768,-1.1119567024814339,-0.2677407030844715,-0.8442159993935939
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-NO3-p2-gasopt-frag1.out,[H],-279.0515932281292635,-0.9965663480637712,-0.2631960110884384,-0.7333703369750846
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p1-gasopt-all.out,[H],-788.5628990398106453,-2.7807763422289309,-0.7041226321292202,-2.0766537100942868
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p2-gasopt-all.out,[H],-788.5516530176087144,-2.7857255901773224,-0.7058703814369571,-2.0798552087369533
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p1-gasopt-frag1.out,[H],-524.0792538108901226,-1.6580996475844056,-0.4306269987135386,-1.2274726488698717
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p1-gasopt-frag0.out,[H],-264.3354107144145928,-1.1132272793964755,-0.2680408011428866,-0.8451864782525376
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p2-gasopt-frag1.out,[H],-524.0777408971209752,-1.6587250344394266,-0.4306366209925103,-1.2280884134457755
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p2-gasopt-frag0.out,[H],-264.3342781404077755,-1.1132558857329919,-0.2681157894751716,-0.8451400962568687
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p3-gasopt-frag0.out,[H],-264.3374502085212612,-1.1127279962190666,-0.2679336568579722,-0.8447943393598800
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p3-gasopt-all.out,[H],-788.5304215691064655,-2.7887467634820919,-0.7070162537587141,-2.0817305097207197
./gasopt-HBIL-structures/mp2-VQZ-mim/,mim-TFA-p3-gasopt-frag1.out,[H],-524.0788280970531332,-1.6585620450900032,-0.4305992549923602,-1.2279627900968288
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-CF3SO3-p1-gasopt-all.out,[H],-1210.5628039039957002,-3.1568585835810867,-0.7741263831015597,-2.3827322004780953
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-Cl-p1-gasopt-frag0.out,[H],-251.8216840845477691,-1.1697877577910678,-0.2505990458343236,-0.9191887119537395
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-CF3SO3-p1-gasopt-frag0.out,[H],-251.8238119075458599,-1.1689709818371019,-0.2502944083154487,-0.9186765735195238
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-CF3SO3-p1-gasopt-frag1.out,[H],-958.6185233555263494,-1.9694704451699112,-0.5152990298049280,-1.4541714153638092
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-Cl-p1-gasopt-all.out,[H],-711.5357381096131348,-1.4096789560550860,-0.3120739889746686,-1.0976049670780257
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-Cl-p1-gasopt-frag1.out,[H],-459.5728227942039439,-0.2209511063789601,-0.0525488551279879,-0.1684022512509722
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mOSO3-p1-gasopt-frag0.out,[H],-251.8228948086576224,-1.1690918627078282,-0.2503047408391800,-0.9187871218663287
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mOSO3-p1-gasopt-all.out,[H],-988.7482796440887114,-2.6193983186959411,-0.6246042206238859,-1.9947940980618515
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mOSO3-p1-gasopt-frag1.out,[H],-736.7959526588496146,-1.4313815595120680,-0.3653748885975726,-1.0660066709142058
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mSO3-p1-gasopt-frag0.out,[H],-251.8230379257624350,-1.1691436445381911,-0.2503345881010526,-0.9188090564349103
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-NO3-p1-gasopt-all.out,[H],-531.0073378685068519,-2.1827970408773796,-0.5217072499152008,-1.6610897909574058
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mSO3-p1-gasopt-frag1.out,[H],-661.8973493199117684,-1.1806820518808594,-0.2995358572160076,-0.8811461946632704
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-NO3-p1-gasopt-frag0.out,[H],-251.8232726280311908,-1.1693480219135641,-0.2504731140844164,-0.9188749078274487
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-mSO3-p1-gasopt-all.out,[H],-913.8573004692126460,-2.3679970364040326,-0.5586167399826115,-1.8093802964199281
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-NO3-p1-gasopt-frag1.out,[H],-279.0517815777288888,-0.9958552776042403,-0.2629892451794915,-0.7328660324245736
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-TFA-p1-gasopt-all.out,[H],-776.0373933708076493,-2.8442298825043379,-0.6893528834523017,-2.1548769990485219
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-TFA-p1-gasopt-frag0.out,[H],-251.8219630024626667,-1.1696392790550745,-0.2505666002757126,-0.9190726787762156
./gasopt-HBIL-structures/mp2-VQZ-TMEA/,TMEA-TFA-p1-gasopt-frag1.out,[H],-524.0796455920547032,-1.6582918436403744,-0.4306574158021220,-1.2276344278365912
